order_id,order_date,customer_id,customer_segment,region,country,sales_channel,campaign,product_category,product_name,sku,units,unit_price_usd,discount_pct,gross_revenue_usd,discount_amount_usd,refund_amount_usd,shipping_cost_usd,cogs_usd,net_revenue_usd,gross_margin_usd,fulfillment_days,status,first_order
ord_0006719,2025-07-08,cust_05719,Loyal,EMEA,United Kingdom,Social,Creator Program,Beauty,Hair Styling Kit,BEA-008,1,148.18,0,148.18,0.0,0,10.8,65.2,148.18,72.18,5,In Transit,True
ord_0006720,2025-07-10,cust_00158,New,North America,United States,Social,Retargeting,Beauty,Daily Skin Set,BEA-007,1,91.78,0.1,91.78,9.18,0,7.12,34.88,82.6,40.61,6,Delivered,True
ord_0006721,2025-07-02,cust_02366,New,North America,United States,Marketplace,,Apparel,Everyday Sneaker,APP-010,2,112.92,0.2,225.83,45.17,0,0,101.63,180.67,79.04,7,Delivered,True
ord_0006722,2025-07-04,cust_00230,Occasional,North America,United States,Social,Prospecting,Electronics,Wireless Headphones,ELE-001,1,139.49,0.1,139.49,13.95,0,12.56,75.33,125.54,37.65,4,Delivered,True
ord_0006723,2025-07-06,cust_01760,Occasional,EMEA,Germany,Affiliate,Publisher Network,Home,Ceramic Cookware,HOM-004,1,209.01,0.15,209.01,31.35,0,0,102.41,177.66,75.24,1,Delivered,True
ord_0006724,2025-07-05,cust_00269,New,APAC,Japan,Social,Retargeting,Beauty,Daily Skin Set,BEA-007,1,86.38,0.2,86.38,17.28,64.93,9.72,32.82,4.17,-38.37,8,Returned,False
ord_0006725,2025-07-04,cust_05461,VIP,EMEA,Germany,Social,Creator Program,Beauty,Hair Styling Kit,BEA-008,1,137.33,0.25,137.33,34.33,0,0,60.43,103.0,42.57,6,Delivered,False
ord_0006726,2025-07-04,cust_05309,Loyal,North America,United States,Social,Prospecting,Fitness,Adjustable Kettlebell,FIT-005,1,138.21,0.05,138.21,6.91,0,9.16,71.87,131.3,50.27,3,Delivered,False
ord_0006727,2025-07-04,cust_00489,Loyal,EMEA,Germany,Paid Search,Nonbrand Search,Electronics,Smart Home Hub,ELE-002,1,191.78,0.2,191.78,38.36,0,0,111.23,153.42,42.19,6,Delivered,True
ord_0006728,2025-06-28,cust_01642,Loyal,EMEA,United Kingdom,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,1,87.3,0.1,87.3,8.73,0,7.84,33.17,78.57,37.56,5,Delivered,False
ord_0006729,2025-07-01,cust_06113,Loyal,North America,United States,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,52.32,0.05,52.32,2.62,0,6.53,21.45,49.71,21.73,3,Delivered,False
ord_0006730,2025-07-08,cust_06980,VIP,North America,Canada,Direct,Email Lifecycle,Fitness,Adjustable Kettlebell,FIT-005,4,158.08,0.2,632.33,126.47,0,0,328.81,505.86,177.05,1,Delivered,False
ord_0006731,2025-07-05,cust_02233,Occasional,North America,United States,Paid Search,Shopping Ads,Fitness,Adjustable Kettlebell,FIT-005,1,153.15,0.05,153.15,7.66,0,0,79.64,145.49,65.85,6,Delivered,False
ord_0006732,2025-07-03,cust_04488,New,EMEA,United Kingdom,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,1,109.81,0,109.81,0.0,0,10.33,50.51,109.81,48.97,8,Delivered,True
ord_0006733,2025-07-02,cust_01673,Loyal,North America,United States,Direct,,Beauty,Daily Skin Set,BEA-007,1,83.89,0.2,83.89,16.78,0,7.21,31.88,67.11,28.02,5,Delivered,False
ord_0006734,2025-07-03,cust_03925,Occasional,EMEA,Germany,Direct,,Apparel,Performance Jacket,APP-009,1,164.06,0,164.06,0.0,0,0,77.11,164.06,86.95,5,Delivered,True
ord_0006735,2025-07-09,cust_05220,VIP,North America,United States,Social,Creator Program,Electronics,Wireless Headphones,ELE-001,1,133.04,0.25,133.04,33.26,0,0,71.84,99.78,27.94,4,Delivered,False
ord_0006736,2025-07-01,cust_04287,Occasional,North America,Canada,Direct,,Electronics,Wireless Headphones,ELE-001,1,124.2,0,124.2,0.0,0,5.85,67.07,124.2,51.29,5,Delivered,True
ord_0006737,2025-07-07,cust_03014,Occasional,North America,United States,Social,Creator Program,Home,Ceramic Cookware,HOM-004,1,193.95,0.1,193.95,19.4,0,0,95.04,174.56,79.52,5,Delivered,True
ord_0006738,2025-07-08,cust_04720,Occasional,North America,United States,Paid Search,Brand Search,Home,Linen Sheet Set,HOM-003,1,127.38,0.05,127.38,6.37,0,9.67,58.6,121.01,52.75,6,Delivered,False
ord_0006739,2025-07-03,cust_01804,Loyal,EMEA,United Kingdom,Direct,Referral,Beauty,Hair Styling Kit,BEA-008,1,148.49,0.2,148.49,29.7,0,9.43,65.33,118.79,44.02,1,In Transit,True
ord_0006740,2025-07-10,cust_00849,New,North America,United States,Affiliate,Cashback Partner,Apparel,Performance Jacket,APP-009,2,166.42,0.2,332.84,66.57,0,0,156.44,266.27,109.84,1,Delivered,False
ord_0006741,2025-07-06,cust_02232,Loyal,EMEA,Germany,Direct,,Electronics,Wireless Headphones,ELE-001,1,127.63,0.15,127.63,19.15,108.49,5.96,68.92,0.0,-74.89,5,Refunded,True
ord_0006742,2025-07-01,cust_01716,Loyal,North America,United States,Social,Retargeting,Fitness,Recovery Roller,FIT-006,1,54.41,0.1,54.41,5.44,0,6.23,22.31,48.97,20.44,3,Delivered,False
ord_0006743,2025-06-30,cust_01683,Occasional,North America,United States,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,2,94.56,0.1,189.11,18.91,0,0,71.86,170.2,98.34,5,Delivered,False
ord_0006744,2025-07-04,cust_04538,Occasional,North America,United States,Social,Prospecting,Home,Ceramic Cookware,HOM-004,1,199.07,0.1,199.07,19.91,0,0,97.55,179.17,81.62,5,Delivered,False
ord_0006745,2025-07-08,cust_03473,Loyal,North America,Canada,Affiliate,Cashback Partner,Electronics,Smart Home Hub,ELE-002,2,185.71,0.05,371.42,18.57,0,0,215.42,352.84,137.42,1,Delivered,True
ord_0006746,2025-07-11,cust_03650,Loyal,North America,United States,Paid Search,Nonbrand Search,Apparel,Everyday Sneaker,APP-010,2,115.54,0.05,231.08,11.55,0,0,103.98,219.52,115.54,2,Delivered,False
ord_0006747,2025-07-06,cust_03459,New,EMEA,United Kingdom,Affiliate,Cashback Partner,Electronics,Smart Home Hub,ELE-002,4,179.43,0.05,717.71,35.89,0,0,416.27,681.83,265.55,7,Delivered,False
ord_0006748,2025-07-03,cust_05754,Occasional,North America,Canada,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,59.56,0,59.56,0.0,48.56,5.59,24.42,11.0,-19.01,3,Returned,True
ord_0006749,2025-06-27,cust_00756,Occasional,Latin America,Brazil,Direct,Email Lifecycle,Beauty,Daily Skin Set,BEA-007,1,93.09,0.15,93.09,13.96,0,13.99,35.37,79.12,29.76,9,Delivered,True
ord_0006750,2025-07-04,cust_02899,VIP,EMEA,Germany,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,1,206.07,0.25,206.07,51.52,202.05,0,100.97,-47.5,-148.47,8,Returned,False
ord_0006751,2025-07-01,cust_02874,VIP,North America,United States,Direct,,Fitness,Adjustable Kettlebell,FIT-005,5,157.07,0.05,785.33,39.27,0,0,408.37,746.06,337.69,6,Delivered,False
ord_0006752,2025-06-30,cust_04012,Loyal,North America,Canada,Marketplace,Marketplace Featured,Electronics,Wireless Headphones,ELE-001,2,139.18,0,278.35,0.0,0,0,150.31,278.35,128.04,3,Delivered,True
ord_0006753,2025-06-28,cust_05555,Loyal,North America,United States,Affiliate,Cashback Partner,Home,Ceramic Cookware,HOM-004,1,218.18,0.2,218.18,43.64,0,0,106.91,174.54,67.64,6,Delivered,False
ord_0006754,2025-07-04,cust_06385,Occasional,APAC,Australia,Direct,Email Lifecycle,Electronics,Wireless Headphones,ELE-001,1,118.99,0.05,118.99,5.95,0,8.05,64.25,113.04,40.74,9,Delivered,False
ord_0006755,2025-07-02,cust_06686,VIP,EMEA,United Kingdom,Affiliate,Publisher Network,Fitness,Recovery Roller,FIT-006,3,54.11,0.05,162.34,8.12,0,0,66.56,154.22,87.66,8,Delivered,True
ord_0006756,2025-07-05,cust_01265,Loyal,North America,United States,Direct,Email Lifecycle,Electronics,Wireless Headphones,ELE-001,1,141.26,0,141.26,0.0,0,8.11,76.28,141.26,56.87,4,Delivered,True
ord_0006757,2025-07-04,cust_02690,Occasional,North America,United States,Social,Retargeting,Home,Linen Sheet Set,HOM-003,1,130.22,0,130.22,0.0,0,10.14,59.9,130.22,60.18,5,Delivered,True
ord_0006758,2025-07-11,cust_03518,VIP,APAC,Japan,Paid Search,Nonbrand Search,Fitness,Recovery Roller,FIT-006,4,56.44,0.05,225.76,11.29,0,0,92.56,214.47,121.91,5,Delivered,False
ord_0006759,2025-07-10,cust_04194,Loyal,North America,United States,Direct,Referral,Fitness,Recovery Roller,FIT-006,4,54.7,0,218.81,0.0,0,0,89.71,218.81,129.1,9,Delivered,False
ord_0006760,2025-07-11,cust_05001,VIP,EMEA,Germany,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,105.13,0.05,105.13,5.26,0,0,47.31,99.87,52.56,8,Delivered,True
ord_0006761,2025-07-12,cust_07024,Loyal,North America,United States,Paid Search,Shopping Ads,Home,Linen Sheet Set,HOM-003,1,116.23,0,116.23,0.0,0,6.25,53.47,116.23,56.52,4,Delivered,True
ord_0006762,2025-07-07,cust_04459,Occasional,North America,United States,Paid Search,Brand Search,Beauty,Hair Styling Kit,BEA-008,1,128.54,0.2,128.54,25.71,0,12.14,56.56,102.84,34.14,6,Delivered,False
ord_0006763,2025-07-03,cust_03180,Occasional,APAC,Japan,Direct,,Electronics,Smart Home Hub,ELE-002,2,171.19,0.1,342.37,34.24,0,0,198.58,308.14,109.56,4,Delivered,False
ord_0006764,2025-07-03,cust_04287,VIP,APAC,Australia,Paid Search,Shopping Ads,Electronics,Smart Home Hub,ELE-002,1,193.62,0.25,193.62,48.41,0,0,112.3,145.22,32.92,6,Delivered,False
ord_0006765,2025-07-04,cust_06741,Occasional,APAC,Japan,Direct,,Beauty,Hair Styling Kit,BEA-008,2,135.34,0.1,270.67,27.07,0,0,119.1,243.61,124.51,4,Delivered,False
ord_0006766,2025-07-02,cust_03225,VIP,APAC,Japan,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,3,83.74,0.2,251.23,50.25,0,0,95.47,200.99,105.52,5,Delivered,True
ord_0006767,2025-07-02,cust_03129,Loyal,EMEA,France,Social,Retargeting,Fitness,Adjustable Kettlebell,FIT-005,3,150.65,0.05,451.95,22.6,0,0,235.01,429.35,194.34,7,Delivered,True
ord_0006768,2025-07-05,cust_01761,New,EMEA,United Kingdom,Direct,Referral,Electronics,Smart Home Hub,ELE-002,1,179.21,0.15,179.21,26.88,0,0,103.94,152.33,48.39,6,Delivered,False
ord_0006769,2025-07-02,cust_00624,Loyal,North America,United States,Marketplace,Marketplace Featured,Beauty,Hair Styling Kit,BEA-008,1,137.46,0.05,137.46,6.87,0,10.49,60.48,130.59,59.62,3,Delivered,False
ord_0006770,2025-07-05,cust_03839,VIP,North America,United States,Direct,Referral,Beauty,Daily Skin Set,BEA-007,1,90.28,0.05,90.28,4.51,69.54,0,34.31,16.23,-18.08,1,Returned,False
ord_0006771,2025-07-06,cust_00425,VIP,EMEA,Germany,Marketplace,,Apparel,Everyday Sneaker,APP-010,2,116.04,0.05,232.07,11.6,0,0,104.43,220.47,116.04,7,Delivered,False
ord_0006772,2025-07-13,cust_03822,Loyal,EMEA,United Kingdom,Social,Prospecting,Electronics,Smart Home Hub,ELE-002,1,176.03,0.15,176.03,26.41,0,0,102.1,149.63,47.53,8,Delivered,False
ord_0006773,2025-07-03,cust_03797,Occasional,EMEA,France,Affiliate,Cashback Partner,Apparel,Everyday Sneaker,APP-010,2,102.16,0.2,204.31,40.86,0,0,91.94,163.45,71.51,5,Delivered,True
ord_0006774,2025-07-07,cust_01632,Loyal,APAC,Japan,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,120.17,0,120.17,0.0,0,7.78,54.08,120.17,58.32,9,Delivered,True
ord_0006775,2025-07-05,cust_04290,New,APAC,Australia,Marketplace,Marketplace Featured,Fitness,Recovery Roller,FIT-006,1,57.35,0,57.35,0.0,0,13.23,23.52,57.35,20.61,8,Delivered,True
ord_0006776,2025-06-28,cust_01014,New,North America,United States,Marketplace,Marketplace Featured,Beauty,Daily Skin Set,BEA-007,2,87.47,0,174.94,0.0,118.17,0,66.48,56.77,-9.71,2,Returned,False
ord_0006777,2025-07-08,cust_00252,Loyal,North America,Canada,Direct,,Electronics,Wireless Headphones,ELE-001,2,125.15,0,250.3,0.0,0,0,135.16,250.3,115.14,6,Delivered,True
ord_0006778,2025-07-06,cust_04930,New,Latin America,Brazil,Direct,Email Lifecycle,Fitness,Adjustable Kettlebell,FIT-005,1,135.82,0.05,135.82,6.79,98.45,12.07,70.63,30.58,-52.11,9,Returned,False
ord_0006779,2025-07-07,cust_04503,Loyal,EMEA,France,Marketplace,Marketplace Featured,Apparel,Performance Jacket,APP-009,1,170.48,0.15,170.48,25.57,0,0,80.13,144.91,64.78,7,Delivered,False
ord_0006780,2025-07-10,cust_00315,Occasional,EMEA,Germany,Social,Creator Program,Apparel,Performance Jacket,APP-009,1,179.5,0.05,179.5,8.97,0,0,84.36,170.52,86.16,3,Delivered,False
ord_0006781,2025-07-04,cust_03538,VIP,North America,United States,Direct,Referral,Electronics,Smart Home Hub,ELE-002,2,182.05,0.15,364.11,54.62,0,0,211.18,309.49,98.31,2,Delivered,True
ord_0006782,2025-07-07,cust_00565,Loyal,North America,Canada,Paid Search,Brand Search,Apparel,Everyday Sneaker,APP-010,1,112.95,0,112.95,0.0,0,7.26,50.83,112.95,54.86,6,Delivered,False
ord_0006783,2025-07-08,cust_03678,Loyal,North America,Canada,Direct,Email Lifecycle,Apparel,Performance Jacket,APP-009,1,158.28,0.1,158.28,15.83,0,0,74.39,142.45,68.06,6,Delivered,True
ord_0006784,2025-07-07,cust_00710,Occasional,EMEA,United Kingdom,Affiliate,Publisher Network,Fitness,Adjustable Kettlebell,FIT-005,4,139.82,0.05,559.29,27.96,0,0,290.83,531.33,240.49,5,Delivered,False
ord_0006785,2025-07-12,cust_06809,Occasional,North America,United States,Social,Retargeting,Apparel,Performance Jacket,APP-009,1,180.6,0.15,180.6,27.09,0,0,84.88,153.51,68.63,6,Delivered,False
ord_0006786,2025-07-01,cust_00378,New,North America,United States,Marketplace,Marketplace Featured,Apparel,Everyday Sneaker,APP-010,1,119.91,0,119.91,0.0,113.6,11.21,53.96,6.31,-58.87,2,Returned,True
ord_0006787,2025-07-14,cust_00871,VIP,EMEA,United Kingdom,Direct,,Beauty,Hair Styling Kit,BEA-008,1,143.43,0.15,143.43,21.51,0,0,63.11,121.92,58.81,1,Delivered,True
ord_0006788,2025-07-08,cust_02178,VIP,North America,United States,Paid Search,Brand Search,Apparel,Performance Jacket,APP-009,4,179.24,0.15,716.95,107.54,479.07,0,336.96,130.33,-206.63,3,Returned,False
ord_0006789,2025-06-30,cust_07148,Occasional,North America,United States,Social,Retargeting,Apparel,Everyday Sneaker,APP-010,1,105.87,0.1,105.87,10.59,0,5.76,47.64,95.29,41.88,1,Delivered,True
ord_0006790,2025-07-02,cust_06028,New,North America,United States,Social,Retargeting,Apparel,Performance Jacket,APP-009,1,172.22,0,172.22,0.0,162.81,0,80.94,9.41,-71.53,5,Returned,True
ord_0006791,2025-07-09,cust_04818,New,EMEA,Germany,Direct,Email Lifecycle,Apparel,Performance Jacket,APP-009,1,155.28,0.1,155.28,15.53,0,0,72.98,139.75,66.77,6,Delivered,False
ord_0006792,2025-07-13,cust_05327,Occasional,APAC,Japan,Direct,,Fitness,Recovery Roller,FIT-006,1,57.94,0.1,57.94,5.79,0,12.38,23.76,52.15,16.01,5,Delivered,False
ord_0006793,2025-07-02,cust_04112,Occasional,North America,United States,Marketplace,Marketplace Featured,Beauty,Hair Styling Kit,BEA-008,1,124.8,0.15,124.8,18.72,0,6.26,54.91,106.08,44.91,4,Delivered,False
ord_0006794,2025-07-10,cust_03135,Occasional,North America,Canada,Direct,Email Lifecycle,Electronics,Smart Home Hub,ELE-002,1,168.03,0.2,168.03,33.61,0,0,97.46,134.43,36.97,4,Delivered,False
ord_0006795,2025-06-29,cust_03351,Loyal,EMEA,United Kingdom,Direct,,Apparel,Everyday Sneaker,APP-010,2,119.33,0,238.66,0.0,0,0,107.4,238.66,131.27,4,Delivered,False
ord_0006796,2025-07-11,cust_04627,Occasional,North America,United States,Direct,,Home,Ceramic Cookware,HOM-004,1,195.45,0.1,195.45,19.54,0,0,95.77,175.9,80.13,6,Delivered,False
ord_0006797,2025-07-01,cust_02295,Loyal,Latin America,Brazil,Marketplace,,Home,Linen Sheet Set,HOM-003,1,128.38,0,128.38,0.0,96.39,6.85,59.06,32.0,-33.91,6,Returned,True
ord_0006798,2025-07-09,cust_05029,New,APAC,Australia,Paid Search,Shopping Ads,Beauty,Hair Styling Kit,BEA-008,1,144.26,0.1,144.26,14.43,0,12.19,63.47,129.83,54.17,5,Delivered,False
ord_0006799,2025-07-09,cust_05760,New,North America,United States,Marketplace,,Fitness,Adjustable Kettlebell,FIT-005,1,150.17,0.15,150.17,22.53,0,0,78.09,127.65,49.56,6,Delivered,True
ord_0006800,2025-07-06,cust_01193,VIP,EMEA,United Kingdom,Social,Prospecting,Electronics,Smart Home Hub,ELE-002,3,169.01,0.05,507.03,25.35,0,0,294.08,481.68,187.6,6,Delivered,False
ord_0006801,2025-07-06,cust_02157,Occasional,North America,Canada,Marketplace,Marketplace Featured,Apparel,Everyday Sneaker,APP-010,1,115.66,0.05,115.66,5.78,0,11.25,52.05,109.88,46.58,5,Delivered,True
ord_0006802,2025-07-04,cust_05881,Occasional,North America,United States,Direct,,Electronics,Smart Home Hub,ELE-002,4,188.46,0.2,753.82,150.76,0,0,437.22,603.06,165.84,3,Delivered,False
ord_0006803,2025-07-08,cust_05977,Occasional,APAC,Japan,Direct,Referral,Home,Ceramic Cookware,HOM-004,2,213.86,0.1,427.72,42.77,0,0,209.58,384.94,175.36,3,Delivered,True
ord_0006804,2025-07-10,cust_05603,Loyal,APAC,Australia,Marketplace,,Fitness,Adjustable Kettlebell,FIT-005,1,152.74,0.2,152.74,30.55,0,0,79.42,122.19,42.77,7,Delivered,True
ord_0006805,2025-07-12,cust_06169,Occasional,North America,United States,Direct,,Apparel,Performance Jacket,APP-009,2,169.35,0.15,338.69,50.8,0,0,159.19,287.89,128.7,2,Delivered,True
ord_0006806,2025-07-04,cust_07135,Loyal,APAC,Japan,Paid Search,Brand Search,Home,Linen Sheet Set,HOM-003,1,111.91,0.1,111.91,11.19,0,5.8,51.48,100.72,43.44,6,Delivered,True
ord_0006807,2025-07-04,cust_04254,Occasional,North America,United States,Affiliate,Cashback Partner,Beauty,Daily Skin Set,BEA-007,1,86.13,0.1,86.13,8.61,0,6.7,32.73,77.52,38.09,7,Delivered,False
ord_0006808,2025-07-02,cust_01171,New,APAC,Japan,Direct,,Electronics,Smart Home Hub,ELE-002,1,183.37,0,183.37,0.0,0,0,106.35,183.37,77.01,4,Delivered,False
ord_0006809,2025-07-12,cust_02330,Occasional,North America,United States,Direct,,Electronics,Smart Home Hub,ELE-002,3,195.66,0,586.98,0.0,0,0,340.45,586.98,246.53,9,Delivered,False
ord_0006810,2025-07-05,cust_01502,Loyal,North America,United States,Direct,Email Lifecycle,Beauty,Daily Skin Set,BEA-007,1,82.45,0,82.45,0.0,0,6.71,31.33,82.45,44.41,1,Delivered,False
ord_0006811,2025-07-12,cust_04394,New,North America,United States,Paid Search,Brand Search,Home,Linen Sheet Set,HOM-003,1,130.77,0.2,130.77,26.15,0,12.04,60.15,104.61,32.42,2,Delivered,False
ord_0006812,2025-06-27,cust_04942,Loyal,Latin America,Brazil,Social,Creator Program,Beauty,Hair Styling Kit,BEA-008,1,146.93,0,146.93,0.0,0,5.53,64.65,146.93,76.75,4,Delivered,True
ord_0006813,2025-07-01,cust_04942,New,APAC,Japan,Social,Creator Program,Apparel,Performance Jacket,APP-009,2,166.36,0.15,332.72,49.91,0,0,156.38,282.81,126.43,5,Delivered,False
ord_0006814,2025-07-05,cust_04013,Loyal,EMEA,United Kingdom,Direct,,Electronics,Wireless Headphones,ELE-001,1,137.83,0.05,137.83,6.89,0,7.15,74.43,130.94,49.36,3,Delivered,False
ord_0006815,2025-07-07,cust_01024,Loyal,EMEA,France,Paid Search,Nonbrand Search,Electronics,Wireless Headphones,ELE-001,1,139.46,0.05,139.46,6.97,0,7.71,75.31,132.48,49.47,3,Delivered,False
ord_0006816,2025-07-04,cust_02123,Occasional,EMEA,Germany,Direct,Referral,Beauty,Daily Skin Set,BEA-007,2,93.1,0.2,186.2,37.24,0,0,70.76,148.96,78.21,5,Delivered,False
ord_0006817,2025-07-07,cust_04911,New,North America,Canada,Marketplace,,Electronics,Smart Home Hub,ELE-002,1,193.56,0,193.56,0.0,0,0,112.26,193.56,81.29,3,Delivered,False
ord_0006818,2025-07-09,cust_01126,VIP,North America,United States,Marketplace,,Fitness,Adjustable Kettlebell,FIT-005,2,153.76,0.05,307.51,15.38,0,0,159.91,292.14,132.23,3,Delivered,False
ord_0006819,2025-07-07,cust_04177,Loyal,EMEA,United Kingdom,Social,Retargeting,Electronics,Smart Home Hub,ELE-002,2,191.57,0,383.14,0.0,0,0,222.22,383.14,160.92,5,Delivered,False
ord_0006820,2025-07-09,cust_01579,New,North America,Canada,Direct,Email Lifecycle,Fitness,Recovery Roller,FIT-006,1,59.07,0.1,59.07,5.91,0,10.91,24.22,53.16,18.03,1,Delivered,False
ord_0006821,2025-07-13,cust_01480,Occasional,EMEA,France,Direct,Email Lifecycle,Home,Ceramic Cookware,HOM-004,2,193.21,0.1,386.42,38.64,0,0,189.35,347.78,158.43,6,Delivered,False
ord_0006822,2025-07-03,cust_00378,New,APAC,Australia,Direct,Email Lifecycle,Beauty,Daily Skin Set,BEA-007,1,92.9,0.1,92.9,9.29,0,13.1,35.3,83.61,35.21,4,Delivered,False
ord_0006823,2025-07-04,cust_05432,Occasional,APAC,Japan,Direct,Referral,Fitness,Recovery Roller,FIT-006,3,54.15,0.1,162.46,16.25,0,0,66.61,146.22,79.61,6,Delivered,True
ord_0006824,2025-07-09,cust_07124,Loyal,North America,United States,Direct,Email Lifecycle,Fitness,Adjustable Kettlebell,FIT-005,1,146.62,0.15,146.62,21.99,0,7.66,76.24,124.63,40.72,3,Delivered,True
ord_0006825,2025-07-09,cust_06630,Occasional,APAC,Japan,Affiliate,Cashback Partner,Beauty,Hair Styling Kit,BEA-008,2,146.53,0,293.05,0.0,0,0,128.94,293.05,164.11,7,Delivered,False
ord_0006826,2025-07-03,cust_03576,Loyal,North America,United States,Social,Retargeting,Fitness,Recovery Roller,FIT-006,3,52.65,0,157.94,0.0,0,0,64.76,157.94,93.19,4,Delivered,False
ord_0006827,2025-07-03,cust_05176,Occasional,EMEA,France,Paid Search,Shopping Ads,Electronics,Smart Home Hub,ELE-002,1,193.01,0.15,193.01,28.95,0,0,111.95,164.06,52.11,8,Delivered,False
ord_0006828,2025-07-05,cust_01634,Occasional,APAC,Japan,Marketplace,Marketplace Featured,Apparel,Everyday Sneaker,APP-010,2,113.32,0,226.65,0.0,0,0,101.99,226.65,124.66,7,Delivered,True
ord_0006829,2025-07-05,cust_03193,Loyal,North America,Canada,Direct,Email Lifecycle,Home,Linen Sheet Set,HOM-003,1,120.81,0,120.81,0.0,0,10.24,55.57,120.81,55.0,2,Delivered,False
ord_0006830,2025-07-10,cust_02275,Loyal,EMEA,France,Marketplace,Marketplace Featured,Beauty,Hair Styling Kit,BEA-008,1,143.42,0.15,143.42,21.51,0,13.0,63.1,121.9,45.8,5,Delivered,False
ord_0006831,2025-07-08,cust_05829,New,EMEA,France,Direct,Email Lifecycle,Electronics,Wireless Headphones,ELE-001,3,127.83,0,383.48,0.0,0,0,207.08,383.48,176.4,6,Delivered,True
ord_0006832,2025-07-09,cust_02680,VIP,North America,United States,Direct,Email Lifecycle,Apparel,Everyday Sneaker,APP-010,1,118.54,0.05,118.54,5.93,0,0,53.34,112.62,59.27,2,Delivered,False
