ticket_id,created_date,resolved_date,account_id,plan,region,channel,issue_type,priority,assigned_team,status,first_response_minutes,resolution_hours,sla_target_hours,sla_breached,csat_score,reopened,escalated,message_count,customer_arr_usd,customer_tenure_days,sentiment_score
tkt_0001271,2025-08-10,2025-08-11,acct_00620,Free,North America,Email,Billing,Low,Billing Operations,Resolved,48,11.45,72,False,,False,False,7,0,415,-0.377
tkt_0001272,2025-08-09,2025-08-11,acct_00597,Starter,North America,Chat,Billing,High,Billing Operations,Resolved,49,26.47,12,True,4.7,False,False,7,1199.52,1122,0.161
tkt_0001273,2025-08-08,2025-08-09,acct_02282,Free,North America,Chat,Billing,Normal,Billing Operations,Resolved,18,10.29,36,False,4.7,False,False,6,0,1033,0.344
tkt_0001274,2025-08-10,2025-08-11,acct_02457,Free,APAC,Email,Bug,Normal,Product Support,Resolved,206,6.22,36,False,4.9,False,False,12,0,205,0.681
tkt_0001275,2025-08-10,2025-08-11,acct_01518,Starter,APAC,In App,Account Access,High,Account Support,Resolved,13,19.44,12,True,4.7,False,False,4,638.13,1622,0.003
tkt_0001276,2025-08-10,2025-08-13,acct_04723,Starter,EMEA,Email,Bug,Normal,Product Support,Resolved,28,52.08,36,True,3.9,False,True,12,1704.85,1793,-0.368
tkt_0001277,2025-08-09,2025-08-10,acct_02957,Growth,APAC,Email,Performance,Low,Technical Support,Resolved,34,6.69,72,False,,False,False,7,8234.88,255,0.268
tkt_0001278,2025-08-12,2025-08-14,acct_02063,Growth,North America,Email,Performance,Urgent,Technical Support,Resolved,30,26.48,4,True,4.8,False,False,10,7458.72,510,0.496
tkt_0001279,2025-08-12,2025-08-13,acct_01379,Enterprise,North America,Email,Bug,Normal,Product Support,Resolved,28,10.27,36,False,5,False,False,5,52322.2,1537,0.0
tkt_0001280,2025-08-09,2025-08-10,acct_03956,Starter,EMEA,Email,How To,Low,Customer Education,Resolved,17,10.22,72,False,,False,False,3,1093.4,1654,0.505
tkt_0001281,2025-08-13,2025-08-14,acct_00166,Growth,North America,Email,How To,Low,Customer Education,Resolved,44,6.42,72,False,4.9,False,False,2,6044.96,963,0.465
tkt_0001282,2025-08-09,2025-08-10,acct_01169,Enterprise,North America,Chat,Performance,Normal,Technical Support,Resolved,48,13.32,36,False,5,False,False,8,101832.48,1248,0.996
tkt_0001283,2025-08-06,2025-08-07,acct_01553,Starter,North America,Email,How To,Low,Customer Education,Resolved,101,13.45,72,False,4.8,False,False,5,2361.62,1023,0.093
tkt_0001284,2025-08-08,2025-08-10,acct_00786,Starter,APAC,In App,Performance,Low,Technical Support,Resolved,46,30.97,72,False,4.7,False,False,6,1929.22,1231,0.313
tkt_0001285,2025-08-04,2025-08-07,acct_03739,Growth,APAC,Email,Performance,High,Technical Support,Resolved,246,68.56,12,True,3.9,False,False,7,13122.15,1022,0.004
tkt_0001286,2025-08-10,2025-08-11,acct_01252,Growth,North America,In App,Billing,Normal,Billing Operations,Resolved,20,1.94,36,False,,False,False,8,6925.18,443,-0.182
tkt_0001287,2025-08-12,2025-08-13,acct_00414,Enterprise,APAC,Phone,Bug,Low,Product Support,Resolved,32,10.75,72,False,5,False,False,10,96356.04,795,0.039
tkt_0001288,2025-08-06,2025-08-07,acct_00358,Free,EMEA,Chat,Performance,Normal,Technical Support,Resolved,71,9.6,36,False,,False,False,6,0,1716,0.347
tkt_0001289,2025-08-07,2025-08-08,acct_01016,Growth,North America,Chat,How To,Normal,Customer Education,Resolved,22,4.98,36,False,,False,False,7,13795.75,1184,-0.078
tkt_0001290,2025-08-09,2025-08-10,acct_04645,Starter,North America,In App,Integration,Normal,Technical Support,Resolved,43,17.8,36,False,,False,False,2,1654.96,1290,0.248
tkt_0001291,2025-08-09,2025-08-11,acct_01088,Starter,North America,Email,Bug,Low,Product Support,Resolved,69,47.71,72,False,5.0,False,False,6,874.42,485,0.253
tkt_0001292,2025-08-09,2025-08-10,acct_02625,Starter,APAC,In App,How To,High,Customer Education,Resolved,46,3.18,12,False,4.2,False,False,6,1116.52,1489,0.287
tkt_0001293,2025-08-11,2025-08-13,acct_02435,Free,North America,Email,Bug,Normal,Product Support,Resolved,87,36.02,36,True,3.5,False,False,6,0,910,0.048
tkt_0001294,2025-08-08,2025-08-09,acct_03075,Starter,APAC,In App,Account Access,Normal,Account Support,Resolved,82,8.9,36,False,,False,False,4,2770.65,680,0.351
tkt_0001295,2025-08-08,2025-08-09,acct_04693,Growth,Latin America,Email,How To,Low,Customer Education,Resolved,33,3.46,72,False,4.7,False,False,7,8473.84,1095,-0.076
tkt_0001296,2025-08-09,2025-08-10,acct_05112,Growth,North America,Chat,Billing,High,Billing Operations,Resolved,14,13.34,12,True,,False,False,2,17311.76,1108,-0.295
tkt_0001297,2025-08-09,2025-08-10,acct_02080,Enterprise,EMEA,In App,How To,Normal,Customer Education,Resolved,8,5.43,36,False,5,False,False,4,126768.76,552,0.553
tkt_0001298,2025-08-09,2025-08-10,acct_01822,Starter,EMEA,Email,Billing,Low,Billing Operations,Resolved,18,2.99,72,False,4.8,False,False,5,3549.44,1636,0.687
tkt_0001299,2025-08-10,2025-08-11,acct_00002,Starter,APAC,Chat,Billing,Low,Billing Operations,Resolved,46,5.15,72,False,,False,False,2,3375.66,961,0.639
tkt_0001300,2025-08-12,2025-08-13,acct_00155,Starter,APAC,In App,Billing,Low,Billing Operations,Resolved,42,4.09,72,False,5,False,False,4,1510.71,1691,0.462
tkt_0001301,2025-08-11,2025-08-12,acct_01291,Growth,APAC,In App,Account Access,Low,Account Support,Resolved,55,11.16,72,False,,False,False,6,12342.08,1362,0.684
tkt_0001302,2025-08-14,2025-08-15,acct_00622,Growth,EMEA,Email,How To,Normal,Customer Education,Resolved,13,6.49,36,False,,False,False,6,28654.55,1546,0.348
tkt_0001303,2025-08-10,2025-08-11,acct_00651,Enterprise,North America,In App,How To,Normal,Customer Education,Resolved,48,2.12,36,False,,False,False,6,75581.64,595,0.66
tkt_0001304,2025-08-11,2025-08-12,acct_00399,Growth,EMEA,Email,Integration,Normal,Technical Support,Resolved,138,5.74,36,False,4.5,False,False,6,13133.35,748,0.185
tkt_0001305,2025-08-13,2025-08-14,acct_04226,Starter,APAC,Email,Performance,Normal,Technical Support,Resolved,123,5.71,36,False,4.5,False,False,5,836.65,508,0.268
tkt_0001306,2025-08-08,2025-08-09,acct_00579,Free,APAC,In App,Bug,Normal,Product Support,Resolved,95,9.11,36,False,,False,False,8,0,1124,0.271
tkt_0001307,2025-08-07,2025-08-08,acct_00974,Starter,North America,In App,How To,Normal,Customer Education,Resolved,16,6.45,36,False,5,False,False,5,1002.99,1561,-0.192
tkt_0001308,2025-08-08,2025-08-09,acct_02879,Enterprise,North America,In App,Performance,Normal,Technical Support,Resolved,33,3.62,36,False,5,False,False,10,84553.79,821,0.591
tkt_0001309,2025-08-10,2025-08-11,acct_04752,Starter,APAC,In App,Bug,High,Product Support,Resolved,59,21.21,12,True,,False,False,7,1033.81,1555,0.044
tkt_0001310,2025-08-09,2025-08-10,acct_05161,Growth,EMEA,Email,Integration,Low,Technical Support,Resolved,33,15.5,72,False,,False,False,6,14647.68,435,-0.059
tkt_0001311,2025-08-10,2025-08-11,acct_02949,Growth,EMEA,Email,Billing,Normal,Billing Operations,Resolved,12,3.08,36,False,5,False,False,7,12005.71,1172,0.952
tkt_0001312,2025-08-07,2025-08-08,acct_02967,Enterprise,APAC,Phone,Billing,Normal,Billing Operations,Resolved,120,5.98,36,False,,False,False,4,126849.62,1681,-0.315
tkt_0001313,2025-08-10,2025-08-11,acct_04895,Growth,North America,Chat,Performance,Normal,Technical Support,Resolved,32,13.31,36,False,4.7,False,False,7,7035.54,103,0.888
tkt_0001314,2025-08-08,2025-08-09,acct_01288,Free,APAC,Chat,How To,High,Customer Education,Resolved,31,13.67,12,True,,False,False,4,0,935,0.325
tkt_0001315,2025-08-10,2025-08-11,acct_01321,Free,North America,Email,Integration,Normal,Technical Support,Resolved,73,18.56,36,False,5,False,False,7,0,335,0.729
tkt_0001316,2025-08-09,2025-08-10,acct_03578,Growth,APAC,Chat,Integration,High,Technical Support,Resolved,38,14.23,12,True,,False,False,10,15486.81,314,0.629
tkt_0001317,2025-08-08,2025-08-09,acct_01599,Growth,North America,In App,Billing,Normal,Billing Operations,Resolved,56,14.06,36,False,,False,False,3,12285.58,514,0.65
tkt_0001318,2025-08-11,2025-08-12,acct_04645,Starter,North America,Email,How To,Normal,Customer Education,Resolved,85,7.84,36,False,,False,False,6,1249.25,1447,0.569
tkt_0001319,2025-08-10,2025-08-12,acct_05097,Starter,EMEA,Email,Performance,High,Technical Support,Resolved,234,32.77,12,True,4.9,False,False,8,621.91,1175,0.428
tkt_0001320,2025-08-11,2025-08-12,acct_00231,Starter,EMEA,Email,Billing,Urgent,Billing Operations,Resolved,93,1.97,4,False,,False,False,6,1334.4,1011,-0.177
tkt_0001321,2025-08-13,2025-08-14,acct_03609,Growth,North America,Email,Performance,Normal,Technical Support,Resolved,57,12.41,36,False,4.5,False,False,9,12719.2,950,-0.024
tkt_0001322,2025-08-08,2025-08-09,acct_01704,Free,North America,Email,How To,Normal,Customer Education,Resolved,18,2.19,36,False,5,False,False,7,0,1513,0.183
tkt_0001323,2025-08-13,2025-08-14,acct_01803,Starter,EMEA,Email,Bug,High,Product Support,Resolved,68,17.73,12,True,4.5,False,False,7,1529.99,1033,0.538
tkt_0001324,2025-08-12,2025-08-13,acct_02605,Free,North America,Email,Bug,Low,Product Support,Resolved,158,11.39,72,False,5,True,False,7,0,1667,0.737
tkt_0001325,2025-08-14,2025-08-15,acct_02329,Growth,EMEA,Chat,Billing,Normal,Billing Operations,Resolved,105,7.82,36,False,,False,False,5,18123.49,740,-0.039
tkt_0001326,2025-08-11,2025-08-12,acct_04113,Starter,North America,Email,Performance,Normal,Technical Support,Resolved,150,11.6,36,False,4.8,False,False,8,912.62,1018,0.494
tkt_0001327,2025-08-10,2025-08-11,acct_03175,Starter,North America,Email,Billing,High,Billing Operations,Resolved,17,5.56,12,False,5,False,False,3,3984.76,340,-0.124
tkt_0001328,2025-08-10,2025-08-11,acct_04425,Growth,APAC,Phone,Performance,Normal,Technical Support,Resolved,148,5.77,36,False,5,False,False,6,18929.35,885,0.657
tkt_0001329,2025-08-08,2025-08-09,acct_02844,Growth,APAC,Phone,Billing,Low,Billing Operations,Resolved,71,9.27,72,False,4.7,False,False,6,7776.99,871,0.743
tkt_0001330,2025-08-11,2025-08-12,acct_02505,Starter,EMEA,In App,Integration,Low,Technical Support,Resolved,49,4.04,72,False,3.8,False,False,1,1033.36,793,0.175
tkt_0001331,2025-08-11,2025-08-12,acct_01749,Growth,Latin America,Email,How To,Normal,Customer Education,Resolved,17,8.52,36,False,5,False,False,3,13921.63,487,0.105
tkt_0001332,2025-08-11,2025-08-12,acct_04515,Growth,North America,Email,Billing,Low,Billing Operations,Resolved,61,5.09,72,False,,False,False,6,13675.96,474,0.204
tkt_0001333,2025-08-09,2025-08-10,acct_02003,Enterprise,North America,Email,Performance,Normal,Technical Support,Resolved,44,8.75,36,False,5,False,False,10,45989.05,666,0.727
tkt_0001334,2025-08-07,2025-08-08,acct_01358,Starter,North America,In App,Integration,High,Technical Support,Resolved,49,10.05,12,False,,False,False,12,3339.83,1508,0.606
tkt_0001335,2025-08-10,2025-08-11,acct_02455,Growth,North America,Email,Billing,Normal,Billing Operations,Resolved,53,12.88,36,False,4.7,False,False,7,14706.13,1729,0.595
tkt_0001336,2025-08-16,2025-08-17,acct_03766,Free,North America,Chat,How To,Normal,Customer Education,Resolved,21,2.54,36,False,5,False,False,5,0,1004,0.414
tkt_0001337,2025-08-10,2025-08-11,acct_02867,Free,APAC,Chat,Bug,High,Product Support,Resolved,115,20.96,12,True,3.9,False,False,7,0,948,0.438
tkt_0001338,2025-08-06,2025-08-07,acct_03686,Growth,North America,Email,Bug,High,Product Support,Resolved,127,22.29,12,True,5,False,False,7,10343.87,1315,-0.163
tkt_0001339,2025-08-10,2025-08-12,acct_02722,Growth,North America,Email,Performance,Low,Technical Support,Resolved,55,24.95,72,False,4.1,False,False,7,10652.89,1783,0.508
tkt_0001340,2025-08-13,2025-08-15,acct_02578,Starter,North America,In App,Integration,Normal,Technical Support,Resolved,99,33.93,36,False,4.2,True,False,3,1121.51,346,0.364
tkt_0001341,2025-08-15,2025-08-16,acct_04641,Free,EMEA,Email,How To,Low,Customer Education,Resolved,47,6.86,72,False,5,False,False,8,0,433,0.53
tkt_0001342,2025-08-12,2025-08-13,acct_03200,Enterprise,EMEA,Email,Bug,Low,Product Support,Resolved,29,8.48,72,False,5,False,False,6,109235.43,1671,-0.265
tkt_0001343,2025-08-10,2025-08-11,acct_00596,Enterprise,North America,Email,Integration,Low,Technical Support,Resolved,48,1.83,72,False,5,False,False,4,44922.79,485,-0.058
tkt_0001344,2025-08-11,2025-08-12,acct_00877,Free,Latin America,Email,Integration,High,Technical Support,Resolved,127,7.03,12,False,4.8,False,False,2,0,1464,0.947
tkt_0001345,2025-08-12,2025-08-13,acct_02955,Growth,North America,Email,Bug,Low,Product Support,Resolved,294,6.74,72,False,5,False,False,7,6921.41,805,0.385
tkt_0001346,2025-08-12,2025-08-13,acct_03795,Enterprise,EMEA,In App,How To,High,Customer Education,Resolved,73,4.4,12,False,3.7,False,False,4,117982.43,437,0.354
tkt_0001347,2025-08-11,2025-08-13,acct_01904,Growth,Latin America,Chat,Billing,Low,Billing Operations,Resolved,15,27.36,72,False,,False,False,4,11069.55,717,-0.057
tkt_0001348,2025-08-10,2025-08-11,acct_04775,Starter,APAC,In App,Billing,Low,Billing Operations,Resolved,53,7.67,72,False,4.5,False,False,8,3125.31,257,0.137
tkt_0001349,2025-08-10,2025-08-11,acct_04171,Growth,North America,Email,Integration,Normal,Technical Support,Resolved,36,5.65,36,False,,True,False,8,13678.94,1638,0.276
tkt_0001350,2025-08-12,2025-08-14,acct_03014,Free,Latin America,Email,Performance,Low,Technical Support,Resolved,44,36.27,72,False,4.3,False,False,7,0,1058,0.092
tkt_0001351,2025-08-11,2025-08-13,acct_03267,Growth,North America,Phone,Integration,High,Technical Support,Resolved,23,37.51,12,True,,False,False,4,4417.65,630,0.337
tkt_0001352,2025-08-11,2025-08-12,acct_02605,Free,Latin America,In App,Integration,Normal,Technical Support,Resolved,89,5.17,36,False,4.5,False,False,7,0,347,0.468
tkt_0001353,2025-08-09,2025-08-10,acct_03965,Free,EMEA,Chat,Bug,High,Product Support,Resolved,172,19.05,12,True,,False,False,8,0,731,0.048
tkt_0001354,2025-08-10,2025-08-12,acct_01058,Starter,EMEA,Chat,Bug,Low,Product Support,Resolved,22,37.75,72,False,5,False,False,6,2756.94,586,0.177
tkt_0001355,2025-08-12,2025-08-13,acct_02006,Free,North America,In App,How To,High,Customer Education,Resolved,21,5.53,12,False,4.3,False,False,7,0,1674,1
tkt_0001356,2025-08-12,2025-08-13,acct_01846,Growth,EMEA,In App,How To,Low,Customer Education,Resolved,33,2.69,72,False,5,False,False,5,18873.81,112,-0.156
tkt_0001357,2025-08-07,2025-08-09,acct_02352,Starter,North America,In App,Bug,Low,Product Support,Resolved,83,28.13,72,False,4.4,False,False,4,1140.75,886,-0.333
tkt_0001358,2025-08-10,2025-08-11,acct_04349,Free,North America,Email,Integration,Normal,Technical Support,Resolved,338,18.31,36,False,4.6,False,False,4,0,1472,0.256
tkt_0001359,2025-08-10,2025-08-12,acct_00855,Free,North America,In App,How To,High,Customer Education,Resolved,53,39.34,12,True,3.8,False,False,4,0,52,-0.219
tkt_0001360,2025-08-09,2025-08-10,acct_00565,Growth,North America,Chat,Performance,Normal,Technical Support,Resolved,40,17.13,36,False,4.4,False,False,4,4369.09,763,-0.03
tkt_0001361,2025-08-11,2025-08-12,acct_04466,Enterprise,EMEA,Email,Bug,Normal,Product Support,Resolved,55,10.8,36,False,4.7,False,False,5,71528.76,840,-0.01
tkt_0001362,2025-08-08,2025-08-09,acct_00356,Starter,APAC,Chat,Integration,Normal,Technical Support,Resolved,47,10.88,36,False,,False,False,2,3055.32,716,0.233
tkt_0001363,2025-08-09,2025-08-10,acct_00255,Growth,North America,Phone,Bug,Normal,Product Support,Resolved,90,6.54,36,False,,False,False,5,11154.46,1709,0.783
tkt_0001364,2025-08-08,2025-08-09,acct_02639,Growth,Latin America,In App,Account Access,Normal,Account Support,Resolved,37,3.51,36,False,4.4,False,False,5,10297.27,1730,0.065
tkt_0001365,2025-08-10,2025-08-11,acct_02037,Free,EMEA,Chat,Account Access,Normal,Account Support,Resolved,43,3.42,36,False,,False,False,6,0,658,-0.558
tkt_0001366,2025-08-11,2025-08-12,acct_01000,Enterprise,EMEA,In App,How To,Normal,Customer Education,Resolved,48,12.43,36,False,5,False,False,4,116257.44,1366,0.834
tkt_0001367,2025-08-15,2025-08-16,acct_05007,Free,North America,Email,Bug,Low,Product Support,Resolved,160,10.74,72,False,4.0,False,False,6,0,147,0.316
tkt_0001368,2025-08-08,2025-08-09,acct_03895,Growth,Latin America,Email,Integration,High,Technical Support,Resolved,78,10.55,12,False,4.9,False,False,6,15079.55,769,0.336
tkt_0001369,2025-08-11,2025-08-13,acct_04839,Free,North America,Phone,Performance,High,Technical Support,Resolved,70,26.96,12,True,5,True,False,4,0,516,0.101
tkt_0001370,2025-08-11,2025-08-14,acct_03102,Starter,North America,Email,Bug,Urgent,Product Support,Resolved,120,50.01,4,True,4.3,False,False,8,1244.93,134,0.072
tkt_0001371,2025-08-13,2025-08-14,acct_00903,Free,North America,Email,How To,Normal,Customer Education,Resolved,27,9.13,36,False,4.8,False,False,3,0,49,-0.336
tkt_0001372,2025-08-13,2025-08-14,acct_02550,Growth,APAC,Phone,Bug,Normal,Product Support,Resolved,113,7.36,36,False,,False,False,8,32267.3,304,0.875
tkt_0001373,2025-08-12,2025-08-13,acct_00214,Free,North America,In App,Performance,Low,Technical Support,Resolved,97,6.53,72,False,5,False,False,9,0,1692,0.246
tkt_0001374,2025-08-12,2025-08-13,acct_03116,Starter,North America,Chat,Integration,Normal,Technical Support,Resolved,41,8.84,36,False,3.6,False,False,8,2686.06,715,-0.089
tkt_0001375,2025-08-11,2025-08-12,acct_02904,Starter,EMEA,Email,Bug,Normal,Product Support,Resolved,374,20.9,36,False,,False,False,9,964.13,621,0.037
tkt_0001376,2025-08-13,2025-08-14,acct_02414,Growth,North America,Chat,How To,Normal,Customer Education,Resolved,14,11.06,36,False,,False,False,8,7535.28,1484,0.193
tkt_0001377,2025-08-13,2025-08-14,acct_00258,Starter,North America,Chat,Integration,Normal,Technical Support,Resolved,63,8.36,36,False,5,False,False,5,1395.51,718,0.421
tkt_0001378,2025-08-09,2025-08-10,acct_05073,Starter,EMEA,Chat,Bug,High,Product Support,Resolved,200,23.77,12,True,5,False,False,3,3515.48,1506,-0.14
tkt_0001379,2025-08-08,2025-08-09,acct_05036,Starter,EMEA,Email,Integration,High,Technical Support,Resolved,16,17.52,12,True,4.9,False,False,7,2012.46,1372,0.456
tkt_0001380,2025-08-12,2025-08-13,acct_01899,Growth,EMEA,Email,Integration,High,Technical Support,Resolved,58,15.1,12,True,4.3,False,False,11,14227.37,34,-0.057
tkt_0001381,2025-08-12,2025-08-13,acct_02171,Free,APAC,In App,How To,Normal,Customer Education,Resolved,44,11.64,36,False,4.4,False,False,6,0,1605,0.526
tkt_0001382,2025-08-12,2025-08-13,acct_00507,Enterprise,EMEA,Phone,Performance,High,Technical Support,Resolved,24,7.7,12,False,4.5,False,False,8,58812.99,246,0.737
tkt_0001383,2025-08-09,2025-08-10,acct_02090,Free,EMEA,Email,Billing,High,Billing Operations,Resolved,126,4.88,12,False,5,False,False,9,0,1424,0.172
tkt_0001384,2025-08-14,2025-08-15,acct_04917,Free,North America,Phone,How To,Urgent,Customer Education,Resolved,166,13.89,4,True,,False,False,1,0,1750,0.108
tkt_0001385,2025-08-12,2025-08-13,acct_02761,Growth,EMEA,In App,Account Access,Low,Account Support,Resolved,22,3.9,72,False,4.3,False,False,3,7629.7,571,0.125
tkt_0001386,2025-08-11,2025-08-12,acct_02503,Growth,APAC,In App,Billing,Normal,Billing Operations,Resolved,60,11.21,36,False,,False,False,9,10890.42,566,1
tkt_0001387,2025-08-17,2025-08-18,acct_00408,Growth,EMEA,Chat,How To,Normal,Customer Education,Resolved,23,7.06,36,False,,False,False,7,9265.78,459,0.499
tkt_0001388,2025-08-10,2025-08-11,acct_00809,Starter,North America,Email,Performance,Normal,Technical Support,Resolved,80,18.34,36,False,3.7,False,False,6,806.78,261,0.31
tkt_0001389,2025-08-13,2025-08-14,acct_03009,Starter,North America,Email,How To,Normal,Customer Education,Resolved,29,5.28,36,False,,False,False,6,1814.64,237,-0.226
tkt_0001390,2025-08-16,2025-08-17,acct_01038,Free,North America,Email,Billing,Low,Billing Operations,Resolved,49,10.29,72,False,,False,False,3,0,610,0.579
tkt_0001391,2025-08-10,2025-08-11,acct_04942,Starter,North America,Phone,Performance,Normal,Technical Support,Resolved,149,6.56,36,False,4.2,False,False,10,1211.19,669,0.316
