week_start,account_id,plan,region,industry,acquisition_channel,account_age_weeks,seats,weekly_active_users,invited_users,sessions,core_actions,feature_a_users,feature_b_users,activation_rate,retention_rate_4w,nps_score,mrr_usd,expansion_mrr_usd,support_tickets,churned
2026-02-02,acct_00188,Starter,EMEA,Software,Partner,78,17,8,11,58,118,3,2,0.2273,0.4425,,167.15,4.43,3,False
2026-02-02,acct_00189,Growth,North America,Software,Organic,36,22,22,22,113,567,20,17,0.8409,0.8961,,715.14,0,0,False
2026-02-02,acct_00190,Enterprise,EMEA,Financial Services,Content,182,143,130,143,409,1167,107,85,0.6713,0.8261,,4036.06,135.3,3,False
2026-02-02,acct_00191,Enterprise,APAC,Professional Services,Organic,114,112,79,97,562,1605,50,37,0.4485,0.6786,,3858.26,45.68,4,False
2026-02-02,acct_00192,Starter,North America,Retail,Paid Search,159,6,2,5,12,19,1,1,0.2,0.6659,,132.46,0.88,3,False
2026-02-02,acct_00193,Free,EMEA,Financial Services,Organic,184,8,8,8,39,58,5,4,0.5625,0.6505,,0,0,1,False
2026-02-02,acct_00194,Growth,North America,Software,Partner,129,41,30,33,158,383,21,15,0.5455,0.6414,,806.95,0,2,False
2026-02-02,acct_00195,Enterprise,EMEA,Financial Services,Organic,67,314,311,314,1849,5776,277,225,0.7994,0.8984,,5031.74,0,6,False
2026-02-02,acct_00196,Growth,EMEA,Software,Content,136,110,83,85,534,1390,53,39,0.5412,0.682,,1135.53,22.03,3,False
2026-02-02,acct_00197,Growth,North America,Healthcare,Paid Search,184,34,18,23,59,95,7,4,0.2391,0.4136,,773.13,0,4,False
2026-02-02,acct_00198,Growth,Latin America,Professional Services,Outbound,93,44,39,42,141,586,31,24,0.6548,0.8215,,816.62,0,1,False
2026-02-02,acct_00199,Free,EMEA,Software,Organic,57,5,2,4,12,33,1,1,0.25,0.4539,,0,0,0,False
2026-02-02,acct_00200,Starter,EMEA,Software,Organic,26,7,2,6,12,16,1,1,0.1667,0.4576,,135.61,0.51,3,False
2026-02-02,acct_00201,Enterprise,North America,Healthcare,Organic,110,61,45,45,335,1019,28,21,0.5444,0.594,,3561.93,33.11,3,False
2026-02-02,acct_00202,Free,North America,Professional Services,Content,183,6,4,4,26,35,2,2,0.5,0.5407,,0,0,3,False
2026-02-02,acct_00203,Free,North America,Healthcare,Paid Search,61,5,0,4,0,0,0,0,0,0.5087,,0,0,2,False
2026-02-02,acct_00204,Free,North America,Software,Paid Search,21,7,5,5,35,99,3,2,0.5,0.512,,0,0,1,False
2026-02-02,acct_00205,Growth,APAC,Retail,Partner,142,53,51,53,257,652,44,35,0.7453,0.8909,,860.1,0.07,3,False
2026-02-02,acct_00206,Starter,Latin America,Software,Outbound,99,19,10,14,52,103,5,4,0.3214,0.5619,,173.46,2.36,4,False
2026-02-02,acct_00207,Growth,APAC,Professional Services,Partner,54,36,23,26,162,352,13,9,0.4231,0.5304,,782.79,0,1,False
2026-02-02,acct_00208,Starter,EMEA,Software,Partner,119,21,9,14,24,44,3,2,0.1786,0.3836,,179.77,4.4,3,False
2026-02-02,acct_00209,Growth,North America,Professional Services,Outbound,103,153,112,117,349,637,71,52,0.5256,0.6438,,1338.48,22.14,5,False
2026-02-02,acct_00210,Starter,APAC,Software,Content,109,12,7,12,21,65,5,4,0.375,0.7228,,151.38,0,1,False
2026-02-02,acct_00211,Free,EMEA,Professional Services,Outbound,52,3,3,3,9,15,2,1,0.5,0.5441,,0,0,1,False
2026-02-02,acct_00212,Starter,North America,Professional Services,Organic,51,22,13,15,32,111,7,5,0.4,0.6606,,182.92,0,2,False
2026-02-02,acct_00213,Growth,North America,Software,Outbound,60,17,11,15,35,84,6,5,0.3667,0.6108,,690.98,0.61,4,False
2026-02-02,acct_00214,Growth,North America,Retail,Organic,131,30,16,24,66,163,8,6,0.2917,0.5324,,753.8,0.6,1,False
2026-02-02,acct_00215,Free,Latin America,Software,Partner,8,10,8,8,27,46,5,3,0.5,0.5872,,0,0,2,False
2026-02-02,acct_00216,Starter,North America,Professional Services,Partner,53,13,6,8,15,14,3,2,0.3125,0.5317,,154.54,0.99,3,False
2026-02-02,acct_00217,Growth,EMEA,Healthcare,Outbound,92,20,18,19,116,275,15,12,0.7105,0.8058,,705.48,0,1,False
2026-02-02,acct_00218,Growth,EMEA,Professional Services,Outbound,166,49,35,43,87,166,21,15,0.4186,0.6448,,845.61,1.45,2,False
2026-02-02,acct_00219,Growth,North America,Software,Paid Search,61,30,15,17,90,181,7,4,0.3235,0.4264,,753.8,4.49,4,False
2026-02-02,acct_00220,Growth,EMEA,Software,Outbound,115,64,50,51,266,1058,33,24,0.5588,0.6086,,913.26,25.0,5,False
2026-02-02,acct_00221,Free,North America,Professional Services,Organic,71,4,2,2,5,9,1,0,0.25,0.3673,,0,0,3,False
2026-02-02,acct_00222,Starter,EMEA,Manufacturing,Paid Search,167,14,11,14,75,293,8,6,0.5,0.6724,,157.69,2.43,1,False
2026-02-02,acct_00223,Enterprise,EMEA,Healthcare,Paid Search,32,535,375,432,1831,6034,232,169,0.4641,0.618,,6353.39,146.57,13,False
2026-02-02,acct_00224,Growth,North America,Software,Content,146,52,41,42,302,532,27,21,0.5714,0.7294,,860.1,0,2,False
2026-02-02,acct_00225,Free,North America,Financial Services,Organic,153,3,0,2,0,0,0,0,0,0.5191,,0,0,3,False
2026-02-02,acct_00226,Enterprise,EMEA,Software,Organic,106,297,288,297,2229,5392,253,205,0.771,0.9116,,4954.69,0,6,False
2026-02-02,acct_00227,Starter,EMEA,Software,Organic,160,25,15,18,57,130,8,5,0.3611,0.562,,192.38,1.09,3,False
2026-02-02,acct_00228,Free,North America,Professional Services,Outbound,71,5,3,3,11,32,2,1,0.5,0.5683,,0,0,2,False
2026-02-02,acct_00229,Free,North America,Financial Services,Content,52,4,2,3,11,17,1,1,0.3333,0.4469,,0,0,3,False
2026-02-02,acct_00230,Starter,APAC,Software,Organic,46,11,9,9,57,192,6,5,0.6111,0.6951,,148.23,3.11,1,False
2026-02-02,acct_00231,Free,North America,Retail,Organic,33,4,4,4,11,21,2,1,0.375,0.4375,,0,0,0,False
2026-02-02,acct_00232,Free,North America,Healthcare,Outbound,146,2,1,1,7,17,0,0,0,0.4398,,0,0,2,False
2026-02-02,acct_00233,Enterprise,APAC,Manufacturing,Partner,83,128,91,99,428,1367,60,45,0.5303,0.7216,,3953.09,0,6,False
2026-02-02,acct_00234,Growth,APAC,Financial Services,Partner,26,26,14,21,67,113,7,5,0.2857,0.6015,,734.47,17.72,2,False
2026-02-02,acct_00235,Starter,APAC,Professional Services,Paid Search,17,6,3,5,23,43,1,1,0.2,0.5126,,132.46,1.37,1,False
2026-02-02,acct_00236,Free,North America,Manufacturing,Organic,66,2,2,2,13,22,1,0,0.25,0.3428,,0,0,3,False
2026-02-02,acct_00237,Free,North America,Professional Services,Paid Search,124,6,2,4,14,41,1,1,0.25,0.4274,,0,0,2,False
2026-02-02,acct_00238,Starter,EMEA,Financial Services,Content,94,13,8,10,57,114,5,3,0.4,0.5789,,154.54,3.43,1,False
2026-02-02,acct_00239,Growth,North America,Financial Services,Paid Search,84,109,93,109,674,2112,70,54,0.5688,0.7968,,1130.7,23.68,5,False
2026-02-02,acct_00240,Free,North America,Financial Services,Content,93,3,1,2,7,14,0,0,0,0.4277,,0,0,3,False
2026-02-02,acct_00241,Free,APAC,Software,Organic,50,2,2,2,10,7,1,0,0.25,0.172,,0,0,3,False
2026-02-02,acct_00242,Growth,North America,Professional Services,Organic,21,26,23,26,166,561,21,17,0.7308,0.9446,,734.47,1.45,2,False
2026-02-02,acct_00243,Free,APAC,Manufacturing,Organic,161,2,0,1,0,0,0,0,0,0.4465,,0,0,2,False
2026-02-02,acct_00244,Free,North America,Software,Paid Search,99,1,0,1,0,0,0,0,0,0.6019,,0,0,1,False
2026-02-02,acct_00245,Growth,EMEA,Retail,Partner,132,34,30,34,103,214,25,20,0.6618,0.7957,,768.3,4.88,1,False
2026-02-02,acct_00246,Growth,EMEA,Financial Services,Organic,92,51,50,51,349,1294,46,38,0.8235,0.9282,,855.27,10.96,0,False
2026-02-02,acct_00247,Free,North America,Retail,Content,165,4,1,3,3,5,0,0,0,0.359,,0,0,3,False
2026-02-02,acct_00248,Starter,North America,Healthcare,Partner,50,7,6,6,36,34,3,2,0.4167,0.4558,,135.61,3.22,2,False
2026-02-02,acct_00249,Growth,North America,Retail,Partner,137,68,55,60,290,777,37,28,0.5417,0.7192,,932.59,13.09,3,False
2026-02-02,acct_00250,Free,North America,Healthcare,Outbound,134,2,0,1,0,0,0,0,0,0.3977,,0,0,2,False
2026-02-02,acct_00251,Starter,Latin America,Software,Organic,182,13,5,6,15,15,2,1,0.25,0.4106,,154.54,0,4,False
2026-02-02,acct_00252,Free,North America,Financial Services,Organic,54,4,2,2,11,14,1,1,0.5,0.4607,,0,0,2,False
2026-02-02,acct_00253,Growth,APAC,Retail,Organic,168,21,19,19,57,166,15,12,0.7105,0.772,,710.31,13.27,0,False
2026-02-02,acct_00254,Starter,EMEA,Software,Organic,13,9,2,4,6,5,1,0,0.125,0.3375,,141.92,1.81,3,False
2026-02-02,acct_00255,Starter,North America,Retail,Organic,58,6,6,6,19,34,3,2,0.4167,0.537,,132.46,0,1,False
2026-02-02,acct_00256,Starter,North America,Manufacturing,Paid Search,130,13,13,13,81,141,11,8,0.7308,0.8433,,154.54,0.81,1,False
2026-02-02,acct_00257,Free,North America,Software,Outbound,118,5,2,3,9,13,1,0,0.1667,0.2619,,0,0,4,False
2026-02-02,acct_00258,Growth,North America,Manufacturing,Organic,129,80,57,66,302,786,35,25,0.4545,0.6623,,990.57,23.83,3,False
2026-02-02,acct_00259,Starter,North America,Financial Services,Content,146,5,5,5,15,50,3,2,0.5,0.6057,,129.31,0.89,0,False
2026-02-02,acct_00260,Enterprise,EMEA,Software,Content,123,372,282,296,840,1409,187,140,0.5524,0.738,,5375.49,1.46,10,False
2026-02-02,acct_00261,Growth,North America,Manufacturing,Partner,66,34,25,30,65,192,16,12,0.4667,0.6226,,773.13,10.24,4,False
2026-02-02,acct_00262,Growth,EMEA,Financial Services,Organic,164,51,28,30,119,278,13,8,0.35,0.5377,,850.44,0,3,False
2026-02-02,acct_00263,Growth,EMEA,Software,Paid Search,117,61,45,47,307,1072,27,20,0.5,0.6155,,898.76,13.43,2,False
2026-02-02,acct_00264,Free,North America,Manufacturing,Paid Search,183,1,0,0,0,0,0,0,0,0.2937,,0,0,3,False
2026-02-02,acct_00265,Growth,North America,Software,Organic,129,33,21,23,156,249,12,8,0.4348,0.5759,,768.3,0,3,False
2026-02-02,acct_00266,Growth,North America,Manufacturing,Organic,130,33,26,26,93,117,17,12,0.5577,0.6475,,768.3,3.33,2,False
2026-02-02,acct_00267,Starter,North America,Software,Organic,51,10,8,10,58,221,5,4,0.45,0.6949,,145.08,0,0,False
2026-02-02,acct_00268,Free,North America,Healthcare,Content,105,3,1,2,5,5,0,0,0,0.4354,,0,0,1,False
2026-02-02,acct_00269,Starter,North America,Software,Outbound,162,12,11,11,31,76,6,4,0.4545,0.4707,,151.38,2.31,0,False
2026-02-02,acct_00270,Growth,North America,Financial Services,Content,157,34,34,34,193,408,31,25,0.8235,1,,773.13,7.45,0,False
2026-02-02,acct_00271,Starter,North America,Software,Paid Search,52,6,1,5,7,10,1,0,0.1,0.5566,,132.46,1.04,1,False
2026-02-02,acct_00272,Free,EMEA,Healthcare,Content,77,5,1,4,8,22,1,0,0.125,0.6684,,0,0,3,False
2026-02-02,acct_00273,Free,North America,Professional Services,Organic,69,3,0,2,0,0,0,0,0,0.4619,,0,0,2,False
2026-02-02,acct_00274,Growth,EMEA,Software,Content,162,46,28,37,114,180,15,10,0.3378,0.5603,,831.11,18.3,3,False
2026-02-02,acct_00275,Starter,North America,Healthcare,Outbound,68,12,8,8,48,100,4,2,0.375,0.4655,,151.38,2.19,4,False
2026-02-02,acct_00276,Free,APAC,Software,Content,129,7,4,4,29,75,2,1,0.375,0.4374,,0,0,2,False
2026-02-02,acct_00277,Starter,North America,Software,Organic,87,11,7,9,24,71,4,3,0.3889,0.5832,,148.23,0,2,False
2026-02-02,acct_00278,Enterprise,North America,Professional Services,Organic,136,198,198,198,511,2548,180,147,0.8258,0.9005,,4367.95,0,4,False
2026-02-02,acct_00279,Free,EMEA,Professional Services,Paid Search,145,5,4,4,18,57,2,2,0.5,0.6571,,0,0,2,False
2026-02-02,acct_00280,Free,APAC,Financial Services,Content,141,2,2,2,5,9,1,1,0.5,0.7175,,0,0,2,False
2026-02-02,acct_00281,Growth,North America,Professional Services,Content,179,37,33,37,192,675,28,22,0.6757,0.8988,,782.79,23.47,0,False
2026-02-02,acct_00282,Free,North America,Software,Partner,81,3,3,3,15,42,2,1,0.5,0.5452,,0,0,1,False
2026-02-02,acct_00283,Free,EMEA,Software,Outbound,10,2,1,1,4,10,0,0,0,0.3159,,0,0,3,False
2026-02-02,acct_00284,Starter,EMEA,Software,Paid Search,71,29,21,24,123,342,15,11,0.5417,0.6988,,205.0,0.06,2,False
2026-02-02,acct_00285,Free,North America,Software,Outbound,102,7,4,5,30,75,2,1,0.3,0.5023,,0,0,2,False
2026-02-02,acct_00286,Growth,APAC,Professional Services,Partner,54,31,19,21,69,91,10,7,0.4048,0.5684,,758.63,11.5,1,False
2026-02-02,acct_00287,Growth,EMEA,Financial Services,Paid Search,58,65,57,65,381,1769,46,36,0.6308,0.7843,,918.09,18.46,2,False
2026-02-02,acct_00288,Starter,North America,Software,Content,167,10,6,7,24,68,3,2,0.3571,0.531,,145.08,1.78,2,False
2026-02-02,acct_00289,Free,North America,Manufacturing,Partner,60,4,3,3,23,50,1,1,0.3333,0.3896,,0,0,3,False
2026-02-02,acct_00290,Starter,EMEA,Financial Services,Partner,10,9,3,4,14,19,1,0,0.125,0.2422,,141.92,1.05,3,False
2026-02-02,acct_00291,Growth,North America,Software,Paid Search,71,31,20,25,53,154,12,8,0.4,0.6407,,758.63,0.75,2,False
2026-02-02,acct_00292,Free,APAC,Healthcare,Partner,63,3,3,3,18,34,2,1,0.5,0.5504,,0,0,2,False
2026-02-02,acct_00293,Starter,Latin America,Manufacturing,Partner,22,23,12,17,48,118,6,4,0.2941,0.405,,186.08,0,1,False
2026-02-02,acct_00294,Enterprise,North America,Retail,Content,50,390,269,289,892,3069,161,116,0.4792,0.5473,,5488.09,80.67,11,False
2026-02-02,acct_00295,Starter,North America,Financial Services,Organic,59,13,6,11,43,102,4,3,0.3182,0.6004,,154.54,2.5,1,False
2026-02-02,acct_00296,Free,North America,Healthcare,Organic,156,4,1,3,7,12,1,0,0.1667,0.546,,0,0,4,False
2026-02-02,acct_00297,Free,North America,Retail,Outbound,153,4,2,3,9,12,1,1,0.3333,0.5609,,0,0,0,False
2026-02-02,acct_00298,Growth,APAC,Software,Organic,91,18,14,18,87,258,11,8,0.5278,0.7417,,695.81,15.97,1,False
2026-02-02,acct_00299,Free,North America,Software,Content,28,2,2,2,9,31,1,1,0.5,0.635,,0,0,0,False
2026-02-02,acct_00300,Free,APAC,Software,Organic,86,3,0,1,0,0,0,0,0,0.1885,,0,0,2,False
2026-02-02,acct_00301,Free,APAC,Software,Organic,80,2,1,1,8,16,1,0,0.5,0.6057,,0,0,1,False
2026-02-02,acct_00302,Starter,Latin America,Retail,Content,22,14,10,13,47,90,7,6,0.5,0.7373,,157.69,1.89,1,False
2026-02-02,acct_00303,Enterprise,APAC,Software,Content,125,236,236,236,1486,7349,220,181,0.8496,0.9574,,4587.24,7.17,7,False
2026-02-02,acct_00304,Starter,North America,Healthcare,Content,156,15,12,12,79,126,8,6,0.5833,0.6538,,160.85,4.57,0,False
2026-02-02,acct_00305,Growth,APAC,Manufacturing,Paid Search,26,81,61,71,363,718,40,30,0.493,0.6825,,995.4,16.67,4,False
2026-02-02,acct_00306,Growth,North America,Software,Organic,145,98,98,98,302,904,92,75,0.852,0.8898,,1077.55,24.95,2,False
2026-02-02,acct_00307,Free,North America,Professional Services,Partner,14,4,2,2,10,22,1,0,0.25,0.4597,,0,0,2,False
2026-02-02,acct_00308,Starter,North America,Financial Services,Partner,87,13,11,11,81,218,6,4,0.4545,0.523,,154.54,2.41,2,False
2026-02-02,acct_00309,Growth,APAC,Manufacturing,Outbound,52,40,24,27,160,280,13,9,0.4074,0.6051,,802.12,0,1,False
2026-02-02,acct_00310,Free,APAC,Retail,Organic,43,3,3,3,17,18,1,1,0.3333,0.511,,0,0,2,False
2026-02-02,acct_00311,Starter,APAC,Healthcare,Organic,159,18,13,13,34,83,7,5,0.4615,0.6412,,170.31,2.12,2,False
2026-02-02,acct_00312,Starter,North America,Financial Services,Organic,81,8,4,7,21,73,3,2,0.3571,0.6143,,138.77,1.03,4,False
2026-02-02,acct_00313,Growth,North America,Software,Content,65,39,35,39,174,601,27,21,0.6154,0.8563,,792.46,14.01,2,False
2026-02-02,acct_00314,Growth,North America,Professional Services,Organic,171,24,22,22,161,662,16,12,0.6364,0.6859,,724.81,7.48,0,False
2026-02-02,acct_00315,Starter,APAC,Financial Services,Content,179,7,5,5,26,34,3,2,0.5,0.5269,,135.61,1.69,4,False
2026-02-02,acct_00316,Starter,North America,Financial Services,Paid Search,131,9,7,9,39,176,6,5,0.6111,0.7941,,141.92,2.53,0,False
2026-02-02,acct_00317,Starter,APAC,Retail,Paid Search,69,7,4,5,12,43,2,2,0.4,0.5737,,135.61,1.25,3,False
2026-02-02,acct_00318,Free,North America,Healthcare,Outbound,107,5,2,4,11,27,1,1,0.25,0.5061,,0,0,2,False
2026-02-02,acct_00319,Free,EMEA,Software,Organic,87,4,4,4,14,20,3,2,0.625,0.6898,,0,0,2,False
2026-02-02,acct_00320,Starter,EMEA,Software,Paid Search,149,9,5,7,21,65,3,2,0.3571,0.5464,,141.92,0,1,False
2026-02-02,acct_00321,Free,North America,Financial Services,Content,90,8,6,6,18,42,3,2,0.4167,0.4467,,0,0,1,False
2026-02-02,acct_00322,Starter,APAC,Software,Organic,60,16,9,13,66,192,6,5,0.4231,0.7284,,164.0,0.53,2,False
2026-02-02,acct_00323,Free,North America,Professional Services,Partner,82,3,0,2,0,0,0,0,0,0.3589,,0,0,1,False
2026-02-02,acct_00324,Growth,EMEA,Software,Outbound,38,61,49,50,234,773,35,27,0.62,0.7399,,898.76,18.03,3,False
2026-02-02,acct_00325,Growth,Latin America,Professional Services,Organic,125,25,24,25,146,593,22,18,0.8,0.9423,,729.64,0,0,False
2026-02-02,acct_00326,Free,North America,Professional Services,Outbound,56,3,3,3,21,39,1,1,0.3333,0.3997,,0,0,2,False
2026-02-02,acct_00327,Free,North America,Professional Services,Partner,161,3,1,2,4,7,1,0,0.25,0.5063,,0,0,2,False
2026-02-02,acct_00328,Enterprise,EMEA,Professional Services,Organic,136,97,79,90,443,1793,56,43,0.55,0.8387,,3775.29,3.22,5,False
2026-02-02,acct_00329,Enterprise,Latin America,Manufacturing,Outbound,22,128,128,128,417,737,116,95,0.8242,0.9342,,3953.09,8.25,5,False
2026-02-02,acct_00330,Free,North America,Software,Content,92,5,3,3,15,35,1,1,0.3333,0.3901,,0,0,0,False
2026-02-02,acct_00331,Growth,APAC,Professional Services,Partner,173,41,41,41,140,552,36,29,0.7927,0.8551,,806.95,5.72,1,False
2026-02-02,acct_00332,Enterprise,APAC,Software,Organic,35,130,97,112,253,499,62,46,0.4821,0.5961,,3959.01,29.5,5,False
2026-02-02,acct_00333,Free,North America,Software,Paid Search,145,4,3,3,8,8,1,1,0.3333,0.4245,,0,0,2,False
2026-02-02,acct_00334,Free,EMEA,Healthcare,Outbound,184,9,4,6,17,20,1,1,0.1667,0.3526,,0,0,3,False
2026-02-02,acct_00335,Free,Latin America,Software,Content,41,2,1,2,7,14,1,1,0.5,0.6417,,0,0,1,False
2026-02-02,acct_00336,Free,EMEA,Professional Services,Paid Search,42,2,2,2,5,5,1,1,0.5,0.4588,,0,0,2,False
2026-02-02,acct_00337,Growth,North America,Software,Organic,14,36,36,36,99,544,34,28,0.8611,0.8554,,782.79,8.91,0,False
2026-02-02,acct_00338,Free,North America,Financial Services,Organic,153,8,7,7,17,57,5,4,0.6429,0.6506,,0,0,1,False
2026-02-02,acct_00339,Starter,EMEA,Professional Services,Content,98,10,10,10,51,125,6,4,0.5,0.5454,,145.08,0.62,2,False
2026-02-02,acct_00340,Growth,EMEA,Software,Paid Search,169,125,119,125,659,3144,101,81,0.728,0.8673,,1208.01,17.82,3,False
2026-02-02,acct_00341,Starter,EMEA,Manufacturing,Paid Search,83,33,30,33,120,525,23,18,0.6212,0.7965,,217.61,0,2,False
2026-02-02,acct_00342,Free,North America,Software,Paid Search,92,2,2,2,8,15,1,1,0.5,0.4681,,0,0,3,False
2026-02-02,acct_00343,Starter,APAC,Software,Paid Search,62,9,7,7,26,80,4,2,0.4286,0.465,,141.92,0.55,1,False
2026-02-02,acct_00344,Growth,Latin America,Software,Organic,180,28,23,25,147,602,17,13,0.6,0.6525,,744.14,0,2,False
2026-02-02,acct_00345,Starter,North America,Retail,Organic,55,8,4,8,10,34,3,2,0.3125,0.7137,,138.77,0.46,2,False
2026-02-02,acct_00346,Free,Latin America,Healthcare,Organic,142,7,4,5,21,51,2,1,0.3,0.4933,,0,0,1,False
2026-02-02,acct_00347,Free,EMEA,Software,Partner,116,7,3,4,22,38,1,1,0.25,0.314,,0,0,3,False
2026-02-02,acct_00348,Starter,North America,Professional Services,Partner,93,18,6,7,19,36,2,1,0.2143,0.2238,,170.31,1.51,2,False
2026-02-02,acct_00349,Starter,EMEA,Financial Services,Paid Search,152,15,8,12,27,58,5,3,0.3333,0.5614,,160.85,0.31,2,False
2026-02-02,acct_00350,Free,APAC,Software,Organic,174,2,0,1,0,0,0,0,0,0.4461,,0,0,2,False
2026-02-02,acct_00351,Free,EMEA,Manufacturing,Organic,126,7,6,6,41,77,3,2,0.4167,0.6342,,0,0,2,False
2026-02-02,acct_00352,Starter,North America,Software,Content,56,6,2,4,9,25,1,1,0.25,0.5026,,132.46,2.8,2,False
2026-02-02,acct_00353,Starter,APAC,Retail,Organic,102,12,5,9,37,76,2,1,0.1667,0.4491,,151.38,4.23,3,False
2026-02-02,acct_00354,Growth,EMEA,Retail,Content,129,33,25,25,192,367,15,11,0.52,0.6321,,768.3,3.24,2,False
2026-02-02,acct_00355,Starter,Latin America,Software,Organic,114,10,6,7,45,161,4,3,0.5,0.6148,,145.08,0,2,False
2026-02-02,acct_00356,Growth,North America,Financial Services,Organic,93,35,33,33,243,699,26,20,0.697,0.7837,,777.96,8.03,1,False
2026-02-02,acct_00357,Growth,EMEA,Software,Organic,17,47,46,47,202,1048,41,33,0.7872,0.9657,,831.11,4.95,1,False
2026-02-02,acct_00358,Starter,EMEA,Retail,Partner,107,9,2,6,6,8,1,0,0.0833,0.3736,,141.92,1.33,3,False
2026-02-02,acct_00359,Growth,North America,Software,Organic,158,69,45,57,199,537,27,20,0.4123,0.6316,,942.25,4.33,5,False
2026-02-02,acct_00360,Growth,North America,Software,Partner,54,44,36,40,195,684,26,20,0.575,0.7155,,821.45,18.39,2,False
2026-02-02,acct_00361,Growth,North America,Software,Partner,119,63,53,61,372,1631,40,31,0.582,0.7208,,913.26,6.69,1,False
2026-02-02,acct_00362,Free,EMEA,Financial Services,Organic,158,2,2,2,12,36,1,1,0.5,0.5398,,0,0,1,False
2026-02-02,acct_00363,Growth,North America,Retail,Partner,31,67,47,51,360,1173,28,20,0.4706,0.5559,,927.75,0,2,False
2026-02-02,acct_00364,Free,North America,Software,Organic,84,2,1,1,8,20,0,0,0,0.4509,,0,0,2,False
2026-02-02,acct_00365,Starter,North America,Professional Services,Content,142,42,26,28,180,279,13,9,0.3929,0.5127,,246.0,7.51,3,False
2026-02-02,acct_00366,Growth,APAC,Financial Services,Content,104,33,29,33,82,242,24,19,0.6515,0.7491,,768.3,9.24,0,False
2026-02-02,acct_00367,Free,North America,Retail,Organic,122,13,4,7,14,14,1,1,0.1429,0.3053,,0,0,3,False
2026-02-02,acct_00368,Growth,North America,Software,Organic,133,53,43,51,254,624,31,24,0.5392,0.7071,,860.1,3.39,2,False
2026-02-02,acct_00369,Growth,EMEA,Software,Organic,124,50,44,50,205,341,37,29,0.66,0.8275,,845.61,20.19,2,False
2026-02-02,acct_00370,Growth,APAC,Software,Content,54,17,11,14,71,146,8,6,0.5,0.685,,690.98,4.65,2,False
2026-02-02,acct_00371,Free,North America,Manufacturing,Paid Search,77,2,1,2,4,14,1,0,0.25,0.6229,,0,0,1,False
2026-02-02,acct_00372,Growth,EMEA,Healthcare,Partner,130,33,27,30,154,481,19,15,0.5667,0.74,,768.3,7.59,3,False
2026-02-02,acct_00373,Growth,APAC,Software,Organic,134,31,22,25,119,383,13,9,0.44,0.5757,,758.63,23.2,2,False
2026-02-02,acct_00374,Free,Latin America,Software,Partner,164,7,0,3,0,0,0,0,0,0.2975,,0,0,1,False
